player_id,player_display_name,position,years_of_experience,season,recent_team,new_team_next_year,games,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,racr,target_share,air_yards_share,wopr,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_first_downs_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0036261,Brandon Aiyuk,WR,0,2020,SF,0,12,5.0,8.0,62.33,0.42,0.0,75.17,24.08,3.58,2.03,0.83,0.17,0.24,0.43,0.5,6.42,0.17,0.0,0.25,15.38,10.02
00-0036261,Brandon Aiyuk,WR,1,2021,SF,0,17,3.29,4.94,48.59,0.29,0.06,47.82,20.53,2.18,2.4,1.02,0.17,0.2,0.4,0.29,1.0,0.0,0.0,0.0,10.02,13.4
00-0036261,Brandon Aiyuk,WR,2,2022,SF,0,17,4.59,6.71,59.71,0.47,0.06,67.24,22.06,2.76,2.47,0.89,0.23,0.33,0.57,0.12,1.35,0.0,0.0,0.06,13.4,15.58
00-0036268,Laviska Shenault Jr.,WR,0,2020,JAX,0,14,4.14,5.64,42.86,0.36,0.0,35.21,21.29,2.36,1.41,1.22,0.14,0.1,0.27,1.29,6.5,0.0,0.0,0.43,11.22,7.94
00-0036268,Laviska Shenault Jr.,WR,1,2021,JAX,1,16,3.94,6.25,38.69,0.0,0.06,34.38,24.56,1.88,0.22,1.13,0.17,0.12,0.34,0.69,2.56,0.0,0.0,0.12,7.94,5.59
00-0036268,Laviska Shenault Jr.,WR,2,2022,CAR,0,13,2.08,2.46,20.92,0.08,0.0,-1.69,25.38,0.77,0.79,0.0,0.07,-0.01,0.11,0.69,5.0,0.08,0.0,0.08,5.59,2.69
00-0036268,Laviska Shenault Jr.,WR,3,2023,CAR,1,8,1.25,1.25,7.5,0.0,0.0,-3.12,10.62,0.25,-0.15,0.0,0.02,-0.01,0.02,1.5,6.88,0.0,0.0,0.38,2.69,1.47
00-0036268,Laviska Shenault Jr.,WR,4,2024,SEA,1,10,0.5,0.5,3.6,0.0,0.0,-1.0,4.6,0.2,0.29,0.0,0.01,-0.0,0.01,0.1,0.1,0.0,0.0,0.0,1.47,
00-0036271,Quez Watkins,WR,1,2021,PHI,0,17,2.53,3.65,38.06,0.06,0.0,43.88,14.88,1.47,1.81,0.87,0.13,0.18,0.32,0.06,0.18,0.0,0.0,0.0,6.82,4.97
00-0036309,Darnell Mooney,WR,0,2020,CHI,0,16,3.81,6.12,39.44,0.25,0.06,70.5,15.88,2.06,0.69,0.56,0.16,0.23,0.41,0.25,1.25,0.0,0.0,0.06,9.51,12.92
00-0036309,Darnell Mooney,WR,1,2021,CHI,0,17,4.76,8.24,62.06,0.24,0.0,91.53,22.41,2.88,0.03,0.68,0.27,0.35,0.64,0.35,1.88,0.06,0.0,0.12,12.92,9.23
00-0036309,Darnell Mooney,WR,2,2022,CHI,0,11,3.64,5.55,44.82,0.18,0.0,66.09,15.27,1.82,1.32,0.68,0.17,0.21,0.4,0.09,0.18,0.0,0.0,0.0,9.23,5.64
00-0036309,Darnell Mooney,WR,3,2023,CHI,1,14,2.21,4.36,29.57,0.07,0.0,45.0,12.93,1.43,-0.34,0.66,0.13,0.17,0.31,0.14,0.36,0.0,0.0,0.0,5.64,12.08
00-0036309,Darnell Mooney,WR,4,2024,ATL,0,16,4.0,6.62,62.0,0.31,0.0,80.88,17.19,3.0,2.74,0.77,0.2,0.29,0.5,0.0,0.0,0.0,0.0,0.0,12.08,
00-0036322,Justin Jefferson,WR,0,2020,MIN,0,16,5.5,7.81,87.5,0.44,0.06,89.38,28.31,3.62,4.14,0.98,0.26,0.35,0.63,0.06,0.12,0.0,0.0,0.0,17.14,19.44
00-0036322,Justin Jefferson,WR,1,2021,MIN,0,17,6.35,9.82,95.06,0.59,0.06,121.35,28.82,4.41,4.57,0.78,0.29,0.43,0.73,0.35,0.82,0.0,0.0,0.06,19.44,21.69
00-0036322,Justin Jefferson,WR,2,2022,MIN,0,17,7.53,10.82,106.41,0.47,0.0,109.82,36.06,4.71,4.43,0.97,0.29,0.37,0.69,0.24,1.41,0.06,0.0,0.12,21.69,20.22
00-0036322,Justin Jefferson,WR,3,2023,MIN,0,10,6.8,10.0,107.4,0.5,0.1,125.8,26.0,5.2,4.28,0.85,0.17,0.26,0.43,0.1,-1.2,0.0,0.0,0.0,20.22,18.68
00-0036322,Justin Jefferson,WR,4,2024,MIN,0,17,6.06,9.06,90.18,0.59,0.06,98.94,28.65,3.71,3.78,0.91,0.3,0.36,0.7,0.06,0.18,0.0,0.0,0.0,18.68,
00-0036326,Chase Claypool,WR,0,2020,PIT,0,16,3.88,6.81,54.56,0.56,0.19,89.88,20.56,2.5,2.75,0.61,0.17,0.31,0.47,0.62,1.0,0.12,0.0,0.25,13.43,11.11
00-0036326,Chase Claypool,WR,1,2021,PIT,1,15,3.93,7.0,57.33,0.13,0.0,80.13,19.67,2.33,0.65,0.72,0.16,0.27,0.43,0.93,6.4,0.0,0.0,0.47,11.11,7.0
00-0036326,Chase Claypool,WR,2,2022,CHI,1,15,3.07,5.27,30.07,0.07,0.07,54.47,9.53,1.6,-0.39,0.55,0.14,0.17,0.34,0.6,3.93,0.0,0.0,0.2,7.0,1.97
00-0036331,Devin Duvernay,WR,0,2020,BAL,0,15,1.33,1.73,13.4,0.0,0.0,10.73,7.87,0.53,0.28,1.25,0.07,0.05,0.13,0.27,4.67,0.0,0.0,0.2,3.54,4.82
00-0036331,Devin Duvernay,WR,1,2021,BAL,0,16,2.06,2.94,17.0,0.12,0.0,17.75,8.81,0.88,0.47,0.96,0.08,0.05,0.16,0.44,3.12,0.0,0.0,0.19,4.82,8.29
00-0036331,Devin Duvernay,WR,2,2022,BAL,0,14,2.64,3.5,29.07,0.21,0.0,31.21,11.36,1.36,1.41,0.93,0.11,0.11,0.23,0.86,6.0,0.07,0.0,0.5,8.29,0.56
00-0036331,Devin Duvernay,WR,3,2023,BAL,1,13,0.31,0.69,1.38,0.0,0.0,6.23,1.31,0.0,-0.31,0.22,0.02,0.02,0.04,0.31,1.15,0.0,0.0,0.0,0.56,1.48
00-0036331,Devin Duvernay,WR,4,2024,JAX,1,13,0.85,1.23,6.08,0.0,0.0,14.08,4.85,0.54,0.26,0.43,0.03,0.04,0.07,0.31,0.23,0.0,0.0,0.08,1.48,
00-0036345,K.J. Osborn,WR,1,2021,MIN,0,17,2.94,4.82,38.53,0.41,0.0,50.65,10.53,1.53,0.86,0.76,0.14,0.18,0.34,0.06,0.59,0.0,0.0,0.06,9.32,9.15
00-0036345,K.J. Osborn,WR,2,2022,MIN,0,17,3.53,5.29,38.24,0.29,0.06,44.29,17.65,1.88,1.28,0.86,0.14,0.15,0.32,0.18,0.35,0.0,0.0,0.12,9.15,8.0
00-0036358,CeeDee Lamb,WR,0,2020,DAL,0,16,4.62,6.94,58.44,0.31,0.06,64.44,19.44,2.88,1.03,0.91,0.18,0.22,0.42,0.62,5.12,0.06,0.0,0.25,13.61,14.55
00-0036358,CeeDee Lamb,WR,1,2021,DAL,0,16,4.94,7.5,68.88,0.38,0.0,77.06,27.56,3.38,1.74,0.89,0.19,0.24,0.45,0.56,4.75,0.0,0.0,0.25,14.55,17.74
00-0036358,CeeDee Lamb,WR,2,2022,DAL,0,17,6.29,9.18,79.94,0.53,0.0,92.06,29.06,3.94,3.64,0.87,0.29,0.35,0.67,0.59,2.76,0.0,0.0,0.18,17.74,23.72
00-0036358,CeeDee Lamb,WR,3,2023,DAL,0,17,7.94,10.65,102.88,0.71,0.18,101.29,40.0,4.76,6.09,1.02,0.3,0.36,0.7,0.82,6.65,0.12,0.0,0.35,23.72,17.56
00-0036358,CeeDee Lamb,WR,4,2024,DAL,0,15,6.73,10.13,79.6,0.4,0.07,79.33,35.8,3.6,1.32,1.0,0.24,0.25,0.54,0.93,4.67,0.0,0.0,0.27,17.56,
00-0036364,Lynn Bowden,WR,0,2020,MIA,1,9,3.11,4.11,23.44,0.0,0.0,20.56,12.44,1.44,-0.78,1.14,0.07,0.04,0.13,1.0,3.56,0.0,0.0,0.33,5.95,2.81
00-0036365,Bryan Edwards,WR,0,2020,LV,0,9,1.22,1.67,21.44,0.11,0.0,14.11,8.89,1.0,1.31,1.52,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,4.03,6.82
00-0036387,Jalen Reagor,WR,0,2020,PHI,0,11,2.82,4.91,36.0,0.09,0.0,64.09,15.73,1.73,0.35,0.56,0.1,0.13,0.24,0.36,2.36,0.0,0.0,0.18,7.93,4.59
00-0036387,Jalen Reagor,WR,1,2021,PHI,1,17,1.94,3.35,17.59,0.12,0.0,32.29,8.88,0.76,-0.64,0.54,0.12,0.13,0.27,0.59,1.88,0.0,0.0,0.18,4.59,1.58
00-0036387,Jalen Reagor,WR,2,2022,MIN,1,17,0.47,0.76,6.12,0.06,0.0,10.35,1.65,0.29,-0.01,0.59,0.02,0.04,0.05,0.24,1.47,0.0,0.0,0.06,1.58,3.17
00-0036407,Jerry Jeudy,WR,0,2020,DEN,0,16,3.25,7.06,53.5,0.19,0.12,95.56,17.75,2.44,-0.04,0.56,0.21,0.3,0.53,0.0,0.0,0.0,0.0,0.0,9.85,8.5
00-0036407,Jerry Jeudy,WR,1,2021,DEN,0,10,3.8,5.6,46.7,0.0,0.1,59.5,17.8,2.2,1.54,0.78,0.11,0.13,0.25,0.2,0.3,0.0,0.0,0.0,8.5,13.61
00-0036407,Jerry Jeudy,WR,2,2022,DEN,0,15,4.47,6.67,64.8,0.4,0.0,76.4,26.4,2.73,3.16,0.85,0.18,0.23,0.44,0.27,2.67,0.0,0.0,0.27,13.61,8.86
00-0036407,Jerry Jeudy,WR,3,2023,DEN,1,16,3.38,5.44,47.38,0.12,0.06,69.31,20.19,1.75,1.06,0.68,0.18,0.3,0.48,0.0,0.0,0.0,0.0,0.0,8.86,14.17
00-0036407,Jerry Jeudy,WR,4,2024,CLE,0,17,5.29,8.53,72.29,0.24,0.0,94.76,22.76,3.35,2.28,0.76,0.23,0.31,0.56,0.0,0.0,0.0,0.0,0.0,14.17,
00-0036410,Tee Higgins,WR,0,2020,CIN,0,15,4.47,7.2,60.53,0.4,0.07,82.73,20.67,3.47,3.53,0.73,0.19,0.26,0.47,0.33,1.87,0.0,0.0,0.07,12.97,15.65
00-0036410,Tee Higgins,WR,1,2021,CIN,0,14,5.29,7.86,77.93,0.43,0.07,94.5,20.36,3.79,4.15,0.82,0.2,0.3,0.52,0.0,0.0,0.0,0.0,0.0,15.65,15.78
00-0036410,Tee Higgins,WR,2,2022,CIN,0,14,5.29,7.79,73.5,0.5,0.0,84.64,20.43,3.29,3.9,0.87,0.18,0.28,0.47,0.0,0.0,0.0,0.0,0.0,15.78,11.47
00-0036410,Tee Higgins,WR,3,2023,CIN,0,12,3.5,6.33,54.67,0.42,0.0,81.08,19.58,2.75,2.21,0.67,0.13,0.25,0.37,0.0,0.0,0.0,0.0,0.0,11.47,18.51
00-0036410,Tee Higgins,WR,4,2024,CIN,0,12,6.08,9.08,75.92,0.83,0.08,88.92,19.0,4.0,4.7,0.85,0.17,0.23,0.42,0.0,0.0,0.0,0.0,0.0,18.51,
00-0036415,Van Jefferson,WR,0,2020,LA,0,14,1.36,2.21,15.71,0.07,0.0,25.07,3.29,0.79,0.13,0.63,0.06,0.09,0.15,0.07,-0.07,0.0,0.0,0.0,3.35,9.89
00-0036415,Van Jefferson,WR,1,2021,LA,0,17,2.94,5.24,47.18,0.35,0.0,70.29,12.94,1.88,1.97,0.67,0.15,0.23,0.38,0.12,1.18,0.0,0.0,0.06,9.89,7.89
00-0036415,Van Jefferson,WR,2,2022,LA,1,10,2.4,4.4,36.9,0.3,0.0,69.5,3.8,2.0,1.18,0.53,0.09,0.19,0.26,0.0,0.0,0.0,0.0,0.0,7.89,2.95
00-0036415,Van Jefferson,WR,3,2023,ATL,1,14,1.43,3.07,14.93,0.0,0.0,49.0,1.79,0.71,-1.26,0.3,0.08,0.15,0.22,0.07,0.29,0.0,0.0,0.0,2.95,4.24
00-0036415,Van Jefferson,WR,4,2024,PIT,1,15,1.6,2.67,18.4,0.13,0.0,31.0,5.2,0.8,0.14,0.59,0.09,0.12,0.21,0.0,0.0,0.0,0.0,0.0,4.24,
00-0036427,Tyler Johnson,WR,0,2020,TB,0,10,1.2,1.7,16.9,0.2,0.0,16.9,7.2,0.9,1.16,1.0,0.03,0.03,0.06,0.0,0.0,0.0,0.0,0.0,4.09,4.5
00-0036427,Tyler Johnson,WR,1,2021,TB,1,16,2.25,3.44,22.5,0.0,0.0,27.0,8.56,0.88,0.41,0.83,0.08,0.07,0.17,0.0,0.0,0.0,0.0,0.0,4.5,5.55
00-0036427,Tyler Johnson,WR,4,2024,LA,1,11,2.36,3.73,26.45,0.09,0.0,20.82,16.64,0.91,-0.24,1.27,0.08,0.06,0.15,0.0,0.0,0.0,0.0,0.0,5.55,
00-0036497,Tim Jones,WR,2,2023,JAX,0,10,1.1,1.8,8.3,0.0,0.0,15.2,3.1,0.4,-0.1,0.55,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,1.93,0.89
00-0036497,Tim Jones,WR,3,2024,JAX,1,8,0.38,0.62,5.12,0.0,0.0,5.0,2.12,0.38,0.25,1.02,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.89,
00-0036527,DJ Turner,WR,3,2024,LV,0,12,1.33,2.42,13.17,0.08,0.0,21.25,6.92,0.75,-0.94,0.62,0.05,0.06,0.11,0.42,2.75,0.08,0.0,0.08,3.92,
00-0036550,Rashod Bateman,WR,0,2021,BAL,0,12,3.83,5.67,42.92,0.08,0.0,50.5,13.58,2.42,1.24,0.85,0.12,0.12,0.25,0.0,0.0,0.0,0.0,0.0,8.62,5.1
00-0036550,Rashod Bateman,WR,2,2023,BAL,0,15,2.13,3.73,24.47,0.07,0.0,54.07,3.93,1.33,0.23,0.45,0.12,0.2,0.32,0.07,1.2,0.0,0.0,0.07,5.1,10.91
00-0036550,Rashod Bateman,WR,3,2024,BAL,0,16,2.81,4.5,47.25,0.56,0.0,60.81,11.5,2.19,2.81,0.78,0.16,0.23,0.4,0.0,0.0,0.0,0.0,0.0,10.91,
00-0036554,Nico Collins,WR,0,2021,HOU,0,14,2.36,4.29,31.86,0.07,0.0,45.5,9.36,1.57,-0.02,0.7,0.11,0.16,0.28,0.0,0.0,0.0,0.0,0.0,5.97,9.71
00-0036554,Nico Collins,WR,1,2022,HOU,0,10,3.7,6.6,48.1,0.2,0.0,77.5,14.3,2.1,-0.13,0.62,0.12,0.18,0.3,0.0,0.0,0.0,0.0,0.0,9.71,17.36
00-0036554,Nico Collins,WR,2,2023,HOU,0,15,5.33,7.27,86.47,0.53,0.07,79.07,36.6,3.53,4.81,1.09,0.19,0.23,0.45,0.07,0.47,0.0,0.0,0.0,17.36,17.55
00-0036554,Nico Collins,WR,3,2024,HOU,0,12,5.67,8.25,83.83,0.58,0.0,90.25,30.42,4.0,3.57,0.93,0.18,0.23,0.43,0.0,0.0,0.0,0.0,0.0,17.55,
00-0036613,Jaylen Waddle,WR,0,2021,MIA,0,16,6.5,8.75,63.44,0.38,0.06,62.06,27.44,3.69,1.26,1.02,0.23,0.22,0.51,0.12,0.19,0.06,0.0,0.06,15.49,15.25
00-0036613,Jaylen Waddle,WR,1,2022,MIA,0,17,4.41,6.88,79.76,0.47,0.06,83.24,30.0,3.53,4.47,0.96,0.21,0.27,0.5,0.18,1.53,0.0,0.0,0.0,15.25,14.19
00-0036613,Jaylen Waddle,WR,2,2023,MIA,0,14,5.14,7.43,72.43,0.29,0.0,75.07,30.07,3.36,3.28,0.96,0.19,0.24,0.46,0.21,0.86,0.0,0.0,0.07,14.19,9.97
00-0036613,Jaylen Waddle,WR,3,2024,MIA,0,15,3.87,5.53,49.6,0.13,0.0,55.13,15.73,2.53,2.68,0.9,0.15,0.22,0.38,0.27,0.8,0.0,0.0,0.07,9.97,
00-0036620,Dee Eskridge,WR,0,2021,SEA,0,8,1.25,2.5,8.0,0.12,0.0,31.5,4.0,0.5,-0.36,0.25,0.04,0.05,0.1,0.5,7.38,0.0,0.0,0.25,3.54,1.53
00-0036626,Dyami Brown,WR,0,2021,WAS,0,10,1.2,2.5,16.5,0.0,0.0,38.1,3.4,0.6,-0.16,0.43,0.05,0.09,0.13,0.1,-0.4,0.0,0.0,0.0,2.81,3.64
00-0036626,Dyami Brown,WR,1,2022,WAS,0,9,0.56,1.56,15.89,0.22,0.0,40.11,3.44,0.56,0.55,0.4,0.03,0.08,0.1,0.11,1.67,0.0,0.0,0.11,3.64,2.18
00-0036626,Dyami Brown,WR,2,2023,WAS,0,16,0.75,1.44,10.5,0.06,0.0,24.19,4.75,0.5,0.53,0.43,0.04,0.08,0.11,0.06,0.0,0.0,0.0,0.0,2.18,4.49
00-0036626,Dyami Brown,WR,3,2024,WAS,1,15,2.0,2.67,20.53,0.07,0.07,19.53,14.53,0.87,0.12,1.05,0.08,0.07,0.17,0.2,1.73,0.0,0.0,0.07,4.49,
00-0036630,Tylan Wallace,WR,0,2021,BAL,0,10,0.2,0.6,2.3,0.0,0.0,3.8,1.4,0.1,-0.28,0.61,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.43,3.02
00-0036630,Tylan Wallace,WR,3,2024,BAL,0,12,0.92,1.0,16.08,0.08,0.0,6.17,10.58,0.42,1.06,2.61,0.03,0.02,0.05,0.0,0.0,0.0,0.0,0.0,3.02,
00-0036635,Ihmir Smith-Marsette,WR,2,2023,CAR,1,17,0.47,0.59,3.0,0.0,0.0,0.53,2.82,0.29,0.09,5.67,0.02,0.0,0.03,0.47,4.35,0.06,0.0,0.24,1.91,0.4
00-0036671,Dax Milne,WR,0,2021,WAS,0,9,1.0,1.56,9.22,0.0,0.11,11.33,4.33,0.44,-0.62,0.81,0.03,0.02,0.06,0.11,0.11,0.0,0.0,0.0,1.71,1.05
00-0036849,Tutu Atwell,WR,1,2022,LA,0,12,1.5,2.92,24.83,0.08,0.0,51.83,5.0,0.92,0.34,0.48,0.07,0.17,0.22,0.75,2.83,0.08,0.0,0.17,5.27,8.03
00-0036849,Tutu Atwell,WR,2,2023,LA,0,14,2.79,4.79,34.5,0.21,0.0,54.79,7.43,1.86,0.67,0.63,0.12,0.17,0.3,0.36,2.21,0.0,0.0,0.14,8.03,6.59
00-0036849,Tutu Atwell,WR,3,2024,LA,0,15,2.8,4.13,37.47,0.0,0.0,49.4,8.4,1.93,1.25,0.76,0.11,0.18,0.3,0.13,0.47,0.0,0.0,0.0,6.59,
00-0036862,Ben Skowronek,WR,0,2021,LA,0,12,0.92,1.67,11.08,0.0,0.0,17.5,4.42,0.58,0.12,0.63,0.03,0.04,0.08,0.0,0.0,0.0,0.0,0.0,2.02,6.02
00-0036862,Ben Skowronek,WR,1,2022,LA,0,14,2.79,4.36,26.86,0.0,0.0,33.93,10.14,1.14,-0.39,0.79,0.12,0.13,0.27,0.07,1.21,0.07,0.0,0.07,6.02,1.65
00-0036862,Ben Skowronek,WR,2,2023,LA,1,13,0.62,0.92,5.08,0.08,0.0,6.77,2.31,0.23,0.11,0.75,0.02,0.02,0.05,0.15,0.69,0.0,0.0,0.08,1.65,1.32
00-0036862,Ben Skowronek,WR,3,2024,PIT,0,9,0.56,0.56,7.67,0.0,0.0,4.44,3.22,0.44,0.71,1.72,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,1.32,
00-0036877,Jaelon Darden,WR,0,2021,TB,1,9,0.67,1.33,4.78,0.0,0.0,17.33,2.67,0.11,-1.04,0.28,0.02,0.03,0.04,0.11,1.22,0.0,0.0,0.11,1.27,0.34
00-0036877,Jaelon Darden,WR,1,2022,CLE,0,14,0.14,0.14,1.86,0.0,0.0,0.71,1.14,0.07,0.06,2.6,0.0,0.0,0.01,0.07,0.14,0.0,0.0,0.0,0.34,0.15
00-0036877,Jaelon Darden,WR,3,2024,SEA,0,11,0.09,0.09,0.55,0.0,0.0,-0.27,0.82,0.09,0.07,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,
00-0036900,Ja'Marr Chase,WR,0,2021,CIN,0,17,4.76,7.53,85.59,0.76,0.12,95.12,38.29,3.29,3.84,0.9,0.24,0.37,0.61,0.41,1.24,0.0,0.0,0.12,17.92,20.2
00-0036900,Ja'Marr Chase,WR,1,2022,CIN,0,12,7.25,11.17,87.17,0.75,0.17,101.67,35.08,4.83,2.53,0.86,0.23,0.29,0.54,0.42,0.67,0.0,0.0,0.0,20.2,16.42
00-0036900,Ja'Marr Chase,WR,2,2023,CIN,0,16,6.25,9.06,76.0,0.44,0.06,78.38,33.81,3.94,3.78,0.97,0.24,0.32,0.59,0.19,-0.38,0.0,0.0,0.0,16.42,23.71
00-0036900,Ja'Marr Chase,WR,3,2024,CIN,0,17,7.47,10.29,100.47,1.0,0.0,89.76,46.29,4.41,4.53,1.12,0.28,0.33,0.65,0.18,1.88,0.0,0.0,0.12,23.71,
00-0036912,DeVonta Smith,WR,0,2021,PHI,0,17,3.76,6.12,53.88,0.29,0.06,86.82,12.24,2.53,1.75,0.62,0.22,0.35,0.58,0.0,0.0,0.0,0.0,0.0,10.92,15.09
00-0036912,DeVonta Smith,WR,1,2022,PHI,0,17,5.59,8.0,70.35,0.41,0.0,77.35,28.0,3.35,3.51,0.91,0.27,0.3,0.61,0.0,0.0,0.0,0.0,0.0,15.09,14.22
00-0036912,DeVonta Smith,WR,2,2023,PHI,0,16,5.06,7.0,66.62,0.44,0.06,84.38,18.38,2.94,2.13,0.79,0.21,0.28,0.52,0.0,0.0,0.0,0.0,0.0,14.22,15.34
00-0036912,DeVonta Smith,WR,3,2024,PHI,0,13,5.23,6.85,64.08,0.62,0.0,62.23,23.0,3.23,4.37,1.03,0.21,0.23,0.48,0.08,0.08,0.0,0.0,0.0,15.34,
00-0036913,Kadarius Toney,WR,0,2021,NYG,1,9,4.33,6.33,46.67,0.0,0.0,40.78,25.33,2.33,1.6,1.14,0.1,0.08,0.21,0.33,0.67,0.0,0.0,0.0,9.15,6.59
00-0036913,Kadarius Toney,WR,1,2022,KC,0,9,1.78,2.22,19.0,0.22,0.0,8.33,12.0,0.89,0.83,2.28,0.04,0.02,0.08,0.78,9.11,0.11,0.0,0.56,6.59,4.08
00-0036936,Rondale Moore,WR,0,2021,ARI,0,14,3.86,4.57,31.07,0.07,0.07,6.57,31.29,1.36,0.11,4.73,0.11,0.02,0.18,1.29,5.43,0.0,0.0,0.14,7.94,10.99
00-0036936,Rondale Moore,WR,1,2022,ARI,0,8,5.12,7.0,51.75,0.12,0.0,38.62,35.12,2.0,1.42,1.34,0.09,0.07,0.18,0.75,-0.62,0.0,0.0,0.12,10.99,6.18
00-0036950,Avery Williams,WR,1,2022,ATL,0,17,0.76,0.82,3.59,0.0,0.0,-1.59,5.0,0.18,-0.06,0.0,0.04,-0.01,0.05,1.29,6.41,0.06,0.0,0.35,2.12,0.0
00-0036955,Terrace Marshall Jr.,WR,0,2021,CAR,0,12,1.42,2.5,11.5,0.0,0.0,17.58,5.25,0.58,-0.67,0.65,0.05,0.05,0.11,0.0,0.0,0.0,0.0,0.0,2.73,6.38
00-0036955,Terrace Marshall Jr.,WR,1,2022,CAR,0,13,2.15,3.62,37.69,0.08,0.15,45.08,10.15,1.85,1.65,0.84,0.11,0.18,0.29,0.0,0.0,0.0,0.0,0.0,6.38,4.11
00-0036963,Amon-Ra St. Brown,WR,0,2021,DET,0,16,5.62,7.44,57.0,0.31,0.0,51.94,26.5,3.0,3.33,1.1,0.21,0.22,0.47,0.44,3.81,0.06,0.0,0.12,14.21,16.73
00-0036963,Amon-Ra St. Brown,WR,1,2022,DET,0,16,6.62,9.12,72.56,0.38,0.0,58.31,33.19,4.25,3.57,1.24,0.26,0.23,0.55,0.56,5.94,0.0,0.0,0.19,16.73,20.68
00-0036963,Amon-Ra St. Brown,WR,2,2023,DET,0,16,7.44,10.25,94.69,0.62,0.06,79.44,41.75,4.69,4.46,1.19,0.29,0.31,0.65,0.25,1.5,0.0,0.0,0.12,20.68,18.6
00-0036963,Amon-Ra St. Brown,WR,3,2024,DET,0,17,6.76,8.29,74.29,0.71,0.06,63.59,24.24,4.41,5.67,1.17,0.27,0.31,0.62,0.12,0.35,0.0,0.0,0.06,18.6,
00-0036980,Elijah Moore,WR,0,2021,NYJ,0,11,3.91,7.0,48.91,0.45,0.0,81.73,18.82,2.18,-0.12,0.6,0.13,0.21,0.34,0.45,4.91,0.09,0.0,0.27,12.56,6.29
00-0036980,Elijah Moore,WR,1,2022,NYJ,1,14,2.64,4.64,31.86,0.07,0.0,56.07,6.64,1.57,0.1,0.57,0.11,0.15,0.27,0.36,0.36,0.0,0.0,0.14,6.29,8.26
00-0036980,Elijah Moore,WR,2,2023,CLE,0,16,3.69,6.5,40.0,0.12,0.06,72.19,11.94,1.81,-0.11,0.55,0.17,0.22,0.41,0.56,0.69,0.0,0.06,0.19,8.26,7.11
00-0036980,Elijah Moore,WR,3,2024,CLE,1,17,3.59,6.0,31.65,0.06,0.0,55.88,7.82,1.47,-2.17,0.57,0.16,0.18,0.37,0.06,0.06,0.0,0.0,0.0,7.11,
00-0036988,Josh Palmer,WR,0,2021,LAC,0,15,2.2,3.27,23.53,0.27,0.0,32.6,6.67,1.2,0.83,0.72,0.07,0.1,0.18,0.07,0.4,0.0,0.0,0.0,6.19,10.58
00-0036988,Josh Palmer,WR,1,2022,LAC,0,16,4.5,6.69,48.06,0.19,0.06,58.06,15.75,2.44,1.48,0.83,0.16,0.21,0.38,0.06,0.25,0.0,0.0,0.06,10.58,10.67
00-0036988,Josh Palmer,WR,2,2023,LAC,0,10,3.8,6.1,58.1,0.2,0.1,69.3,19.6,2.2,0.85,0.84,0.1,0.15,0.25,0.1,0.6,0.0,0.0,0.0,10.67,7.16
00-0036988,Josh Palmer,WR,3,2024,LAC,1,15,2.6,4.33,38.93,0.07,0.0,66.07,6.73,1.87,1.82,0.59,0.13,0.23,0.36,0.0,0.0,0.0,0.0,0.0,7.16,
00-0036991,Amari Rodgers,WR,0,2021,GB,1,16,0.25,0.5,2.81,0.0,0.0,2.5,1.5,0.12,-0.28,1.12,0.01,0.01,0.03,0.06,0.69,0.0,0.0,0.06,0.6,2.87
00-0037091,Bo Melton,WR,2,2024,GB,0,13,0.62,1.31,7.0,0.0,0.0,23.31,0.54,0.38,-0.09,0.3,0.04,0.07,0.11,0.62,4.15,0.0,0.0,0.31,1.73,
00-0037156,Irvin Charles,WR,2,2024,NYJ,0,8,0.0,0.12,0.0,0.0,0.0,0.38,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
00-0037231,Kevin Austin Jr.,WR,2,2024,NO,0,8,1.38,2.75,18.88,0.0,0.12,32.38,4.62,1.25,0.29,0.58,0.04,0.06,0.1,0.12,1.12,0.0,0.0,0.0,3.38,
00-0037238,Drake London,WR,0,2022,ATL,0,17,4.24,6.88,50.94,0.24,0.18,71.71,13.18,2.82,0.75,0.71,0.29,0.3,0.65,0.0,0.0,0.0,0.0,0.0,10.51,10.9
00-0037238,Drake London,WR,1,2023,ATL,0,16,4.31,6.88,56.56,0.12,0.0,79.0,11.75,2.81,0.74,0.72,0.22,0.29,0.53,0.0,0.0,0.0,0.0,0.0,10.9,16.52
00-0037238,Drake London,WR,2,2024,ATL,0,17,5.88,9.29,74.76,0.53,0.0,101.35,19.24,3.94,2.16,0.74,0.29,0.39,0.71,0.06,-0.18,0.0,0.0,0.0,16.52,
