player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0026577,M.Thigpen,Marcus Thigpen,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/yjyhu6hejsynzkfiayqm,2015,REG,BUF,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-1,0,0,0,0,-0.931731611024588,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,5,19,119,18,330,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-0.1,-0.1
00-0026578,C.Anderson,Colt Anderson,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/rknpd9m4mm4aflc5k6ff,2015,REG,IND,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-1,0,0,0,0,-3.30359809822403,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-0.1,-0.1
00-0026618,M.Bennett,Michael Bennett,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/yvuywnsbnvpvu8k27mmq,2015,REG,SEA,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,31,1,19,18,80,2,10,61,30,0,0,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026625,B.Hoyer,Brian Hoyer,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/japt3mj2xctm7saqndxn,2015,REG,HOU,11,224,369,2606,19,7,25,-185,6,2,3494,931,130,14.5317750217349,-1.71400544916251,0,0.745850028620492,15,44,0,0,0,6,4.93128682760289,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,27,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,166.64,166.64
00-0026664,T.Masthay,Tim Masthay,P,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/jfkepy6bjh9ii7iiy5ka,2015,REG,GB,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,7,0,0,0,1,2.55188379669562,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.7,0.7
00-0026672,R.Humber,Ramon Humber,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ndhxo2ihms3w52lvgtus,2015,REG,NO,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,29,0,18,2,8,0,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026714,N.Sundberg,Nick Sundberg,LS,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/xkqlolhsrfkbbrq8cwfl,2015,REG,WAS,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026725,D.Skuta,Dan Skuta,OLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/lmrfl9fefthtvkvdbihe,2015,REG,JAX,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,31,1,8,3,10,1,1.5,9,4,0,0,1,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026739,J.Norwood,Jordan Norwood,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kdrgruvmcbm12bfluhna,2015,REG,DEN,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,22,32,207,0,0,0,276,69,11,-2.53412700837536,0,0.75,0.0529801324503311,0.0498735092157571,0.114381655126527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,51,2,29,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,20.7,42.7
00-0026759,P.Hunt,Phillip Hunt,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/uks03etahknwar8v6mxd,2015,REG,DET,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,3,1,2,10,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026762,A.Boone,Alex Boone,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/sckg9o35cdeumkdim6de,2015,REG,SF,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026784,E.Smith,Evan Smith,C,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/jq2ngjg4vinpkrhw9tza,2015,REG,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026796,A.Foster,Arian Foster,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/b7zvp5go7e86i7wd1qyh,2015,REG,HOU,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,63,163,1,2,1,12,-19.9261342527752,0,22,28,227,2,0,0,90,161,13,5.76529398768769,0,2.52222222222222,0.0456026058631922,0.0151540663411349,0.0790117552335827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,55,77
00-0026814,D.Dotson,Demar Dotson,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/pvrj1vuiqqogiqwo5y52,2015,REG,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026832,J.Casillas,Jonathan Casillas,OLB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/w8xcgy1xsknex6feq6g6,2015,REG,NYG,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,40,27,21,5,22,0,2,12,2,1,0,5,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026839,J.Parnell,Jermey Parnell,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/kmvghqnkctefqwukhhwt,2015,REG,JAX,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,50,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026844,G.Sanborn,Garrison Sanborn,LS,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/hf5lgpcdcidclrjmppfy,2015,REG,BUF,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026852,D.Young,Darrel Young,FB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/znfzmkdrjpzxrhv8j0r7,2015,REG,WAS,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,10,0,1,0,1,-1.95045131005463,0,6,6,22,0,0,0,2,20,0,-0.614518971997313,0,11,0.0108108108108108,0.000448531060775959,0.0165301879587594,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,3.2,9.2
00-0026855,A.Smith,Antone Smith,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/m45j6r43nwv5bsy0ooyo,2015,REG,CHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,11,0,0,0,1,0.682352687581442,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.1,1.1
00-0026857,D.Ellerbe,Dannell Ellerbe,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/dpz19d0krklh7n124i98,2015,REG,NO,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,32,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026858,G.Gano,Graham Gano,K,SPEC,https://static.www.nfl.com/image/upload/{formatInstructions}/league/wp5wochy7uuqcgyjcrrd,2015,REG,CAR,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,2,4,52,0.833333333333333,1,10,4,13,2,0,0,0,0,1,1,0,43;47;28;20;47;24;27;27;35;29;39;42;52;20;49;22;48;19;42;48;25;49;43;25;50;38;43;33;47;49,53;43,43;53;43;34,1110,96,173,56,59,2,1,0.949152542372881,2,2,0,0,52;43,0,0
00-0026898,M.Sanchez,Mark Sanchez,QB,QB,https://static.www.nfl.com/image/private/{formatInstructions}/league/e12qugcuc1cpgkf0crfn,2015,REG,PHI,3,59,91,616,4,4,9,-54,1,1,538,317,29,-12.7142336023362,-3.79847042508178,0,1.14498141263941,6,22,0,0,0,2,1.26539019448683,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,32.84,32.84
00-0026901,M.Wallace,Mike Wallace,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/dy9z5wbsitf6l9psjq4y,2015,REG,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,6,0,0,0,0,0.101652840850875,0,39,72,473,2,0,0,774,169,27,4.41703410027523,0,0.611111111111111,0.162528216704289,0.236480293308891,0.409328530372657,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,59.9,98.9
00-0026903,K.Lewis,Keenan Lewis,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wwhggqeflaqixzko8y1k,2015,REG,NO,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026905,H.Melton,Henry Melton,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/gpg0wbzos8vkm1fs7sj1,2015,REG,TB,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,14,4,12,1,1,1,2,1,12,0,0,2,0,0,0,0,0,0,2,2,0,4,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026910,G.Toler,Greg Toler,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/fgotlhrhw2tr54bzfyhx,2015,REG,IND,10,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,44,0,7,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026929,A.Gardner,Andrew Gardner,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/jxc1sogvif2f5h4venxc,2015,REG,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026931,B.Pascoe,Bear Pascoe,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/hhb76d36m5l6x2i12liw,2015,REG,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026932,C.Peerman,Cedric Peerman,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/a2vztwdw7rtpl9q9hzds,2015,REG,CIN,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,13,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026935,Br.McCain,Brice McCain,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wniws1imhuakghqrxols,2015,REG,MIA,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,30,1,8,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026942,V.Walker,Vance Walker,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/ij5f7zatvmgccuciutl2,2015,REG,DEN,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,23,0,10,3,12,0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026944,C.Munnerlyn,Captain Munnerlyn,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/txrio1lyaloqkwm78bxt,2015,REG,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,47,4,4,4,13,1,1,9,2,2,30,4,0,0,0,0,0,0,2,2,1,4,24,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026945,E.Biggers,E.J. Biggers,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/sfplqxjnczlybqtq0zbf,2015,REG,PHI,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,35,1,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026946,B.Jones,Brad Jones,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/e2yuazryibzafb2wurpc,2015,REG,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026952,J.Sanford,Jamarca Sanford,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/oy9sl9iqskhboxgq8jk0,2015,REG,NO,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,12,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026957,D.Johnson,David Johnson,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/td6y6zc2m3ifhcfd4yz9,2015,REG,LAC,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,4,0,0,0,2,0.593333797063679,0,1,2,4,0,1,1,0,4,0,-7.80608824494993,0,0,0.00303490136570562,0,0.00455235204855842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,-1.2,-0.2
00-0026961,L.Louis,Lance Louis,G,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/b6ny11uwdutxf9lutjga,2015,REG,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026964,C.McDonald,Clinton McDonald,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/w5ifm5yk23wn8tccsnk8,2015,REG,TB,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,15,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026968,R.Succop,Ryan Succop,K,SPEC,https://static.www.nfl.com/image/private/{formatInstructions}/league/sbdymbap2wadw2jbey6w,2015,REG,TEN,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,2,0,51,0.875,0,3,3,7,1,0,0,0,0,0,2,0,38;21;21;41;37;35;44;51;29;45;47;49;49;49,55;53,,556,108,0,29,31,1,1,0.935483870967742,0,0,0,0,,0,0
00-0026980,T.Jackson,Tyson Jackson,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/ygnvwwutplbqyf5mzj2l,2015,REG,ATL,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026982,A.Smith,Andre Smith,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/dg8hzv2uomztyyaddgnn,2015,REG,CIN,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026983,D.Heyward-Bey,Darrius Heyward-Bey,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/d5otkkbb0z2rdd2bjatd,2015,REG,PIT,14,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,21,39,314,2,0,0,707,73,11,6.6232116845103,0,0.444130127298444,0.0667808219178082,0.120033955857385,0.184195001976882,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,18,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,43.4,64.4
00-0026984,E.Monroe,Eugene Monroe,OT,OL,https://static.www.nfl.com/image/private/{formatInstructions}/league/gijmbwzmdhjjfr71ffcu,2015,REG,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026985,B.Raji,B.J. Raji,NT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/bzwbflnlm7rx6hwmje81,2015,REG,GB,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,2,9,1,2,0,0.5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0026986,M.Crabtree,Michael Crabtree,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/kcavcmeyaion38ewxwyk,2015,REG,LV,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,85,146,922,9,1,0,1440,263,45,25.5341333765352,0,0.640277777777778,0.242928452579035,0.303605313092979,0.576916398033638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,30,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,146.2,231.2
